route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,route_direction,trip_note,bikes_allowed
"1-10T-3-sj2-1","tw3+1","244.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","244.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","245.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","245.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","246.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","246.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","247.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","247.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","248.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","248.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","249.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","249.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","25.tw3.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw4+1","25.tw4.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw5+1","25.tw5.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw3+1","250.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","250.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","251.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","251.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","252.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","252.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","253.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","253.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","254.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","254.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","255.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","255.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","256.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","256.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","257.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","257.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","258.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","258.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","259.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","259.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","26.tw3.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw4+1","26.tw4.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw5+1","26.tw5.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw3+1","260.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","260.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","261.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","261.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","262.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","262.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","263.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","263.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","264.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","264.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","265.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","265.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","266.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","266.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","267.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","267.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","268.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","268.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","269.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","269.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","27.tw3.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw4+1","27.tw4.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw5+1","27.tw5.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw3+1","270.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","270.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","271.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","271.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","272.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","272.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","273.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","273.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","274.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","274.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","275.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","275.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","276.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","276.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","277.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","277.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","278.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","278.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","279.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","279.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","28.tw3.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw4+1","28.tw4.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw5+1","28.tw5.1-10T-3-sj2-1.2.R","1-10T-3-sj2-1.2.R","Sydenham","1","","2","Bankstown, then all stations to Sydenham","",""
"1-10T-3-sj2-1","tw3+1","280.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","280.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","281.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw4+1","281.tw4.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
"1-10T-3-sj2-1","tw3+1","282.tw3.1-10T-3-sj2-1.1.H","1-10T-3-sj2-1.1.H","Bankstown","0","","2","Sydenham, then all stations to Bankstown","",""
